"ID_Fact_Sales","ID_Temps","ID_Product","ID_Client","ID_Localisation"
"9700","2999","7002","497","9695"
"9701","3576","7284","400","9696"
"9702","62","7923","375","9697"
"9703","836","1621","305","9698"
"9704","377","7924","815","9699"
"9705","2559","7925","789","9700"
"9706","1088","7926","758","9701"
"9707","1025","1245","1048","9702"
"9708","3254","7927","713","9703"
"9709","2542","7928","623","9704"
"9710","3002","7929","757","9705"
"9711","1536","7930","706","9706"
"9712","1313","7931","843","9707"
"9713","1140","2015","317","9708"
"9714","3645","4901","407","9709"
"9715","131","7932","834","9710"
"9716","455","7933","201","9711"
"9717","1620","7934","287","9712"
"9718","3401","7935","222","9713"
"9719","636","7936","365","9714"
"9720","3010","7937","444","9715"
"9721","318","568","297","9716"
"9722","2215","7938","585","9717"
"9723","2662","7939","493","9718"
"9724","243","6155","962","9719"
"9725","541","7940","89","9720"
"9726","217","1945","776","9721"
"9727","142","7941","18","9722"
"9728","2187","7942","25","9723"
"9729","3686","7943","245","9724"
"9730","826","7944","158","9725"
"9731","425","4518","88","9726"
"9732","270","7945","353","9727"
"9733","1611","7946","742","9728"
"9734","1263","7947","39","9729"
"9735","2246","4907","977","9730"
"9736","842","1706","518","9731"
"9737","493","561","454","9732"
"9738","2054","7948","132","9733"
"9739","1979","7949","986","9734"
"9740","2726","2332","24","9735"
"9741","394","7950","495","9736"
"9742","3367","7951","438","9737"
"9743","454","7952","924","9738"
"9744","1235","7953","338","9739"
"9745","32","7954","614","9740"
"9746","2090","7955","354","9741"
"9747","373","1960","446","9742"
"9748","334","7956","913","9743"
"9749","127","5865","323","9744"
"9750","2651","2390","695","9745"
"9751","1168","7957","395","9746"
"9752","2035","6957","291","9747"
"9753","3010","3761","1050","9748"
"9754","2065","2208","451","9749"
"9755","3667","7958","654","9750"
"9756","162","7959","551","9751"
"9757","3201","3249","14","9752"
"9758","756","7066","124","9753"
"9759","1810","7960","927","9754"
"9760","588","2437","561","9755"
"9761","3341","7961","871","9756"
"9762","2967","4342","279","9757"
"9763","2845","5181","408","9758"
"9764","2052","3685","758","9759"
"9765","1875","2127","134","9760"
"9766","3591","7962","744","9761"
"9767","1339","7963","984","9762"
"9768","3300","7964","204","9763"
"9769","1268","7965","1031","9764"
"9770","1663","7966","1002","9765"
"9771","1766","7967","454","9766"
"9772","3276","7968","214","9767"
"9773","2306","7969","582","9768"
"9774","3305","2767","68","9769"
"9775","2440","7970","1065","9770"
"9776","806","7971","371","9771"
"9777","34","6757","950","9772"
"9778","3604","7972","728","9773"
"9779","1477","7973","348","9774"
"9780","3545","7974","138","9775"
"9781","41","7975","1006","9776"
"9782","199","7976","1047","9777"
"9783","1161","7977","777","9778"
"9784","352","4526","779","9779"
"9785","398","7978","575","9780"
"9786","268","7979","418","9781"
"9787","315","7980","569","9782"
"9788","2816","7981","956","9783"
"9789","357","7982","681","9784"
"9790","3038","7983","313","9785"
"9791","124","7984","849","9786"
"9792","2113","1931","591","9787"
"9793","1256","7985","807","9788"
"9794","818","7324","970","9789"
"9795","2371","7986","738","9790"
"9796","2108","7987","638","9791"
"9797","2443","2175","429","9792"
"9798","424","7988","331","9793"
"9799","122","7989","685","9794"
"9800","2238","7990","1033","9795"
"9801","755","4889","992","9796"
"9802","2453","4365","743","9797"
"9803","836","5620","136","9798"
"9804","665","7991","172","9799"
"9805","2230","7992","963","9800"
"9806","1691","7042","834","9801"
"9807","803","3061","565","9802"
"9808","1443","7275","644","9803"
"9809","726","7734","470","9804"
"9810","2137","7993","621","9805"
"9811","1118","7994","252","9806"
"9812","2494","4265","912","9807"
"9813","3223","7671","694","9808"
"9814","848","2057","353","9809"
"9815","2656","7995","156","9810"
"9816","3206","7996","4","9811"
"9817","3469","1311","25","9812"
"9818","3405","4375","655","9813"
"9819","1234","7997","426","9814"
"9820","2250","7998","1027","9815"
"9821","3018","5408","301","9816"
"9822","227","5264","75","9817"
"9823","899","7999","737","9818"
"9824","14","8000","387","9819"
"9825","3384","2651","92","9820"
"9826","220","8001","993","9821"
"9827","3230","8002","247","9822"
"9828","3569","8003","155","9823"
"9829","3692","974","829","9824"
"9830","590","892","858","9825"
"9831","3230","27","373","9826"
"9832","488","8004","660","9827"
"9833","419","17","821","9828"
"9834","3459","8005","141","9829"
"9835","697","8006","1000","9830"
"9836","1240","6141","521","9831"
"9837","734","7548","575","9832"
"9838","1366","8007","239","9833"
"9839","3625","5403","214","9834"
"9840","342","7473","628","9835"
"9841","2168","8008","51","9836"
"9842","2252","2057","849","9837"
"9843","3498","8009","707","9838"
"9844","2775","8010","3","9839"
"9845","59","8011","473","9840"
"9846","399","8012","146","9841"
"9847","1424","8013","922","9842"
"9848","3175","3629","188","9843"
"9849","1827","8014","674","9844"
"9850","2763","5653","625","9845"
"9851","1246","8015","691","9846"
"9852","1360","1521","418","9847"
"9853","1864","646","1041","9848"
"9854","745","8016","922","9849"
"9855","2668","8017","754","9850"
"9856","2537","2423","52","9851"
"9857","1273","2966","256","9852"
"9858","967","5181","71","9853"
"9859","951","8018","523","9854"
"9860","1465","5195","920","9855"
"9861","2251","8019","406","9856"
"9862","3185","1953","321","9857"
"9863","1949","8020","104","9858"
"9864","2045","4445","632","9859"
"9865","1221","2604","904","9860"
"9866","602","8021","61","9861"
"9867","2788","4939","534","9862"
"9868","2974","8022","690","9863"
"9869","3204","1656","81","9864"
"9870","3700","3517","391","9865"
"9871","3264","1097","263","9866"
"9872","250","8023","852","9867"
"9873","1599","5580","40","9868"
"9874","496","8024","304","9869"
"9875","1648","3961","271","9870"
"9876","1218","8025","72","9871"
"9877","96","5343","41","9872"
"9878","787","8026","200","9873"
"9879","1427","4656","567","9874"
"9880","2474","8027","890","9875"
"9881","3659","691","170","9876"
"9882","1284","8028","502","9877"
"9883","1981","338","1073","9878"
"9884","2330","8029","777","9879"
"9885","390","7583","165","9880"
"9886","1478","8030","63","9881"
"9887","3704","6013","229","9882"
"9888","2138","7785","843","9883"
"9889","2370","8031","57","9884"
"9890","2226","5124","43","9885"
"9891","2567","8032","797","9886"
"9892","2712","8033","331","9887"
"9893","1469","591","903","9888"
"9894","1505","8034","361","9889"
"9895","1000","8035","738","9890"
"9896","1435","7793","199","9891"
"9897","625","5872","182","9892"
"9898","1275","4934","336","9893"
"9899","3710","1649","22","9894"
"9900","2279","8036","323","9895"
"9901","2293","8037","269","9896"
"9902","1526","7772","694","9897"
"9903","2494","8038","641","9898"
"9904","716","3837","690","9899"
"9905","1656","6058","233","9900"
"9906","684","8039","294","9901"
"9907","723","8040","516","9902"
"9908","1643","7734","688","9903"
"9909","1004","3824","986","9904"
"9910","1101","6949","6","9905"
"9911","2737","8041","30","9906"
"9912","2710","8042","119","9907"
"9913","1836","7414","907","9908"
"9914","182","8043","182","9909"
"9915","1650","8044","169","9910"
"9916","1742","7450","784","9911"
"9917","866","8045","507","9912"
"9918","2854","7034","1048","9913"
"9919","3687","8046","537","9914"
"9920","185","5762","568","9915"
"9921","2787","612","438","9916"
"9922","2356","8047","150","9917"
"9923","3593","8048","422","9918"
"9924","2767","8049","910","9919"
"9925","618","292","714","9920"
"9926","494","930","222","9921"
"9927","3407","8050","195","9922"
"9928","3173","4744","1060","9923"
"9929","683","8051","192","9924"
"9930","779","6647","126","9925"
"9931","3703","8052","698","9926"
"9932","851","8053","201","9927"
"9933","3272","2212","367","9928"
"9934","422","6827","251","9929"
"9935","1348","8054","952","9930"
"9936","1780","1660","1008","9931"
"9937","589","8055","236","9932"
"9938","69","8056","273","9933"
"9939","78","871","43","9934"
"9940","1204","1640","904","9935"
"9941","3404","984","264","9936"
"9942","3441","8057","210","9937"
"9943","3612","8058","810","9938"
"9944","996","3770","811","9939"
"9945","1003","1253","489","9940"
"9946","3706","8059","749","9941"
"9947","2444","5941","211","9942"
"9948","2517","7966","171","9943"
"9949","1379","6028","606","9944"
"9950","2892","8060","875","9945"
"9951","2274","8061","515","9946"
"9952","2590","4513","12","9947"
"9953","474","8062","432","9948"
"9954","1872","8063","39","9949"
"9955","2111","8064","7","9950"
"9956","2800","8065","796","9951"
"9957","3035","8066","442","9952"
"9958","1480","3912","962","9953"
"9959","2579","8067","166","9954"
"9960","1328","8068","1004","9955"
"9961","1612","8069","14","9956"
"9962","3537","8070","631","9957"
"9963","1302","8071","1066","9958"
"9964","2671","8072","781","9959"
"9965","3398","3894","228","9960"
"9966","1290","8073","328","9961"
"9967","3553","8074","366","9962"
"9968","1764","4148","904","9963"
"9969","1349","8075","1044","9964"
"9970","1031","6787","324","9965"
"9971","1665","8076","309","9966"
"9972","988","8077","174","9967"
"9973","3206","8078","19","9968"
"9974","3342","8079","696","9969"
"9975","607","4505","415","9970"
"9976","1499","8080","860","9971"
"9977","1735","8081","189","9972"
"9978","3370","8082","164","9973"
"9979","3503","8083","645","9974"
"9980","41","8084","787","9975"
"9981","1425","8085","192","9976"
"9982","449","8086","1055","9977"
"9983","847","8087","845","9978"
"9984","529","8088","89","9979"
"9985","885","68","341","9980"
"9986","1876","8089","1073","9981"
"9987","1756","8090","834","9982"
"9988","415","8091","709","9983"
"9989","2051","8092","257","9984"
"9990","1723","1317","629","9985"
"9991","811","8093","151","9986"
"9992","784","8094","77","9987"
"9993","3081","8095","911","9988"
"9994","3466","8096","217","9989"
"9995","655","8097","993","9990"
"9996","179","945","918","9991"
"9997","87","8098","125","9992"
"9998","1840","8099","291","9993"
"9999","668","8027","83","9994"
"10000","957","8100","874","9995"
"10001","2544","8101","73","9996"
"10002","3295","2231","417","9997"
"10003","92","8102","966","9998"
"10004","2240","8103","309","9999"
"10005","2403","8104","89","10000"
"10006","2312","8105","560","10001"
"10007","2112","8106","297","10002"
"10008","1236","8107","682","10003"
"10009","2080","1715","182","10004"
"10010","2598","8108","307","10005"
"10011","2456","4995","556","10006"
"10012","2065","8109","202","10007"
"10013","682","8110","139","10008"
"10014","2970","8111","668","10009"
"10015","582","8112","422","10010"
"10016","3197","141","573","10011"
"10017","2951","8113","777","10012"
"10018","3223","3334","971","10013"
"10019","705","8114","447","10014"
"10020","1584","8115","901","10015"
"10021","2425","8116","373","10016"
"10022","2440","3217","113","10017"
"10023","1752","7873","590","10018"
"10024","3500","8117","545","10019"
"10025","515","8118","747","10020"
"10026","2223","8119","677","10021"
"10027","3544","8120","540","10022"
"10028","36","6564","384","10023"
"10029","2863","8121","615","10024"
"10030","2437","6747","625","10025"
"10031","2825","8122","107","10026"
"10032","50","8123","567","10027"
"10033","575","5459","347","10028"
"10034","3283","8124","416","10029"
"10035","337","6998","177","10030"
"10036","1116","2088","777","10031"
"10037","2801","5857","973","10032"
"10038","781","8125","809","10033"
"10039","2048","825","592","10034"
"10040","359","8126","46","10035"
"10041","215","4550","462","10036"
"10042","3713","8127","609","10037"
"10043","3376","8128","1061","10038"
"10044","1322","5807","1046","10039"
"10045","1900","2323","955","10040"
"10046","593","8129","842","10041"
"10047","728","8130","46","10042"
"10048","2951","8131","863","10043"
"10049","2933","8132","912","10044"
"10050","3696","414","1040","10045"
"10051","1822","8133","334","10046"
"10052","1959","8134","574","10047"
"10053","670","8135","670","10048"
"10054","3294","8136","121","10049"
"10055","1249","266","746","10050"
"10056","3570","7219","305","10051"
"10057","1867","3420","940","10052"
"10058","2870","8137","1001","10053"
"10059","881","8138","974","10054"
"10060","1705","5213","667","10055"
"10061","3736","8139","545","10056"
"10062","2123","919","811","10057"
"10063","2401","8140","956","10058"
"10064","2615","8141","65","10059"
"10065","1605","4904","345","10060"
"10066","1276","5505","593","10061"
"10067","1694","8142","793","10062"
"10068","3704","4037","544","10063"
"10069","3145","5656","679","10064"
"10070","2859","8143","390","10065"
"10071","2526","381","155","10066"
"10072","2754","8144","858","10067"
"10073","1482","8145","661","10068"
"10074","1359","8146","287","10069"
"10075","2376","8147","188","10070"
"10076","3268","8148","764","10071"
"10077","3026","8149","1026","10072"
"10078","1849","7384","144","10073"
"10079","2214","8150","885","10074"
"10080","783","8151","35","10075"
"10081","1980","1912","444","10076"
"10082","2790","22","359","10077"
"10083","3587","5417","24","10078"
"10084","2268","8152","331","10079"
"10085","3321","8153","815","10080"
"10086","159","7261","381","10081"
"10087","984","8154","319","10082"
"10088","2598","3680","27","10083"
"10089","3308","8155","450","10084"
"10090","893","8156","498","10085"
"10091","2106","8157","690","10086"
"10092","1186","8158","482","10087"
"10093","1468","3981","126","10088"
"10094","3594","8159","19","10089"
"10095","1146","8160","724","10090"
"10096","1234","8161","571","10091"
"10097","1448","8162","136","10092"
"10098","3618","3856","1044","10093"
"10099","1607","5179","509","10094"
"10100","1763","4151","441","10095"
"10101","759","8163","916","10096"
"10102","1952","8164","656","10097"
"10103","1592","8165","831","10098"
"10104","2657","6315","915","10099"
"10105","3497","8166","899","10100"
"10106","1691","5739","287","10101"
"10107","1968","8167","822","10102"
"10108","2021","3954","339","10103"
"10109","3450","8168","339","10104"
"10110","2996","8169","239","10105"
"10111","2759","2001","99","10106"
"10112","1188","8170","122","10107"
"10113","3575","8171","294","10108"
"10114","884","8172","209","10109"
"10115","1512","8173","45","10110"
"10116","3237","8174","396","10111"
"10117","832","8175","930","10112"
"10118","2443","8176","85","10113"
"10119","612","8177","705","10114"
"10120","916","8178","816","10115"
"10121","1017","3534","95","10116"
"10122","2623","6809","925","10117"
"10123","2368","8179","332","10118"
"10124","3074","5244","1048","10119"
"10125","842","6532","360","10120"
"10126","1366","8180","349","10121"
"10127","3466","8181","867","10122"
"10128","1606","7548","493","10123"
"10129","1030","8182","415","10124"
"10130","165","5859","350","10125"
"10131","574","8183","641","10126"
"10132","2948","5150","861","10127"
"10133","62","8184","336","10128"
"10134","143","8185","384","10129"
"10135","2625","8186","193","10130"
"10136","2297","3443","595","10131"
"10137","3459","8187","3","10132"
"10138","2504","7380","66","10133"
"10139","3455","8188","264","10134"
"10140","3288","8189","534","10135"
"10141","1884","1418","630","10136"
"10142","3334","8190","15","10137"
"10143","2069","8191","362","10138"
"10144","38","767","455","10139"
"10145","1590","8192","863","10140"
"10146","3693","8193","320","10141"
"10147","2427","2198","23","10142"
"10148","1525","3185","167","10143"
"10149","1046","8194","489","10144"
"10150","73","7547","868","10145"
"10151","3546","8195","512","10146"
"10152","2570","8196","731","10147"
"10153","3382","8197","923","10148"
"10154","2911","8198","138","10149"
"10155","322","8199","48","10150"
"10156","2518","8200","86","10151"
"10157","220","8201","310","10152"
"10158","2967","8202","812","10153"
"10159","3441","8203","453","10154"
"10160","3563","8204","949","10155"
"10161","1591","8205","825","10156"
"10162","259","1054","449","10157"
"10163","936","8206","288","10158"
"10164","78","8207","277","10159"
"10165","653","8208","549","10160"
"10166","1778","8209","857","10161"
"10167","2236","8210","257","10162"
"10168","392","8211","680","10163"
"10169","3467","8212","160","10164"
"10170","18","315","977","10165"
"10171","3484","1267","917","10166"
"10172","2501","8213","918","10167"
"10173","200","8214","213","10168"
"10174","1591","3376","725","10169"
"10175","2144","4278","917","10170"
"10176","1177","8215","668","10171"
"10177","2940","8216","935","10172"
"10178","939","8217","934","10173"
"10179","2727","8218","391","10174"
"10180","2922","974","705","10175"
"10181","1505","8219","998","10176"
"10182","739","8220","362","10177"
"10183","1186","4603","672","10178"
"10184","2046","741","129","10179"
"10185","1587","2881","926","10180"
"10186","302","8221","722","10181"
"10187","3554","8222","879","10182"
"10188","2825","8223","208","10183"
"10189","1090","1420","1020","10184"
"10190","3418","8224","1058","10185"
"10191","1970","4764","779","10186"
"10192","3522","1075","685","10187"
"10193","538","1682","137","10188"
"10194","2427","1645","903","10189"
"10195","404","8225","340","10190"
"10196","443","8226","419","10191"
"10197","3218","8227","66","10192"
"10198","2293","287","528","10193"
"10199","275","6345","225","10194"
"10200","2627","8228","642","10195"
"10201","590","8229","631","10196"
"10202","2566","8230","829","10197"
"10203","1931","8231","220","10198"
"10204","1541","8232","334","10199"
"10205","223","8233","304","10200"
"10206","1126","90","772","10201"
"10207","1786","2565","411","10202"
"10208","1647","8234","729","10203"
"10209","3330","8235","516","10204"
"10210","476","8236","355","10205"
"10211","2806","8237","969","10206"
"10212","3332","8238","903","10207"
"10213","736","8239","449","10208"
"10214","2432","8240","19","10209"
"10215","1714","8241","230","10210"
"10216","2426","8242","656","10211"
"10217","421","1682","846","10212"
"10218","278","8243","427","10213"
"10219","964","8244","421","10214"
"10220","2231","2668","792","10215"
"10221","2407","8245","43","10216"
"10222","3691","8246","543","10217"
"10223","2592","8247","561","10218"
"10224","1194","8248","678","10219"
"10225","176","8249","342","10220"
"10226","397","2213","46","10221"
"10227","2326","70","503","10222"
"10228","2020","1967","450","10223"
"10229","2326","2952","425","10224"
"10230","928","5000","384","10225"
"10231","1733","8250","96","10226"
"10232","763","8251","981","10227"
"10233","2729","8252","418","10228"
"10234","743","5238","675","10229"
"10235","215","8253","367","10230"
"10236","1707","8254","561","10231"
"10237","1506","8255","323","10232"
"10238","1113","8256","495","10233"
"10239","2317","8257","670","10234"
"10240","2169","8258","871","10235"
"10241","2392","6143","58","10236"
"10242","600","5328","969","10237"
"10243","1233","8259","103","10238"
"10244","3282","8260","930","10239"
"10245","3078","8261","177","10240"
"10246","1848","8262","877","10241"
"10247","3575","8235","267","10242"
"10248","2727","2778","601","10243"
"10249","764","6092","977","10244"
"10250","47","8263","532","10245"
"10251","2671","8264","713","10246"
"10252","1618","8132","1022","10247"
"10253","3432","2233","205","10248"
"10254","2153","2539","89","10249"
"10255","26","8265","4","10250"
"10256","1322","8266","299","10251"
"10257","3614","8267","596","10252"
"10258","890","3234","727","10253"
"10259","1079","8268","364","10254"
"10260","961","8269","968","10255"
"10261","1007","2028","122","10256"
"10262","3460","2301","262","10257"
"10263","1943","8270","408","10258"
"10264","1166","5568","439","10259"
"10265","2734","8271","812","10260"
"10266","1888","8272","101","10261"
"10267","1281","8273","629","10262"
"10268","2274","8274","860","10263"
"10269","1579","8275","625","10264"
"10270","1509","8276","590","10265"
"10271","2037","8277","61","10266"
"10272","3306","2263","770","10267"
"10273","2311","8278","757","10268"
"10274","625","2862","151","10269"
"10275","556","8279","363","10270"
"10276","227","8280","816","10271"
"10277","1206","8281","631","10272"
"10278","1861","8282","418","10273"
"10279","785","8283","91","10274"
"10280","2989","3581","159","10275"
"10281","2726","8284","951","10276"
"10282","2715","8285","153","10277"
"10283","1666","1556","399","10278"
"10284","2608","4166","70","10279"
"10285","2587","8286","187","10280"
"10286","790","8287","636","10281"
"10287","2001","8288","655","10282"
"10288","3316","7070","970","10283"
"10289","2500","8289","735","10284"
"10290","3319","8290","517","10285"
"10291","358","4834","814","10286"
"10292","1655","7527","307","10287"
"10293","491","4514","428","10288"
"10294","2480","8291","295","10289"
"10295","3644","8206","593","10290"
"10296","679","5221","540","10291"
"10297","3366","8292","388","10292"
"10298","2290","1546","558","10293"
"10299","519","8293","666","10294"
"10300","1154","6195","414","10295"
"10301","3368","8294","969","10296"
"10302","1310","3541","587","10297"
"10303","724","8295","373","10298"
"10304","117","8296","877","10299"
"10305","2197","1408","1032","10300"
"10306","560","1678","770","10301"
"10307","2028","8049","257","10302"
"10308","1820","8297","634","10303"
"10309","876","8298","487","10304"
"10310","204","620","200","10305"
"10311","2617","7728","159","10306"
"10312","1779","1600","770","10307"
"10313","2251","8299","886","10308"
"10314","3562","8300","844","10309"
"10315","133","1881","873","10310"
"10316","2470","8301","653","10311"
"10317","2585","8302","999","10312"
"10318","1249","8303","373","10313"
"10319","2772","8304","444","10314"
"10320","2421","8305","50","10315"
"10321","2527","8306","142","10316"
"10322","3322","8307","574","10317"
"10323","3116","5160","137","10318"
"10324","314","8308","1052","10319"
"10325","2495","4781","131","10320"
"10326","1525","1804","655","10321"
"10327","134","787","832","10322"
"10328","1365","3755","766","10323"
"10329","2285","8309","978","10324"
"10330","604","8310","25","10325"
"10331","3470","8311","620","10326"
"10332","3720","8312","539","10327"
"10333","1293","8313","278","10328"
"10334","1023","2777","380","10329"
"10335","3641","7630","651","10330"
"10336","1588","8314","695","10331"
"10337","2807","7765","760","10332"
"10338","3295","8315","144","10333"
"10339","717","8316","57","10334"
"10340","999","8317","377","10335"
"10341","1992","5422","438","10336"
"10342","1703","8318","225","10337"
"10343","1011","8319","871","10338"
"10344","949","8320","433","10339"
"10345","605","79","863","10340"
"10346","1575","8321","996","10341"
"10347","2794","8322","184","10342"
"10348","3083","8323","872","10343"
"10349","3137","5363","947","10344"
"10350","1714","8324","353","10345"
"10351","2792","8325","74","10346"
"10352","2680","8326","311","10347"
"10353","1196","952","326","10348"
"10354","1686","8327","140","10349"
"10355","2343","8328","463","10350"
"10356","3481","1439","401","10351"
"10357","1777","8329","930","10352"
"10358","334","8330","1072","10353"
"10359","1210","5224","213","10354"
"10360","3106","6013","125","10355"
"10361","3476","6051","228","10356"
"10362","590","8331","549","10357"
"10363","1156","8332","763","10358"
"10364","1530","2232","116","10359"
"10365","281","8333","127","10360"
"10366","1337","4574","527","10361"
"10367","760","8334","388","10362"
"10368","3295","8335","201","10363"
"10369","182","5240","1043","10364"
"10370","2367","1145","450","10365"
"10371","3215","8336","523","10366"
"10372","1584","389","34","10367"
"10373","3478","8337","459","10368"
"10374","2192","8338","764","10369"
"10375","1158","8339","1057","10370"
"10376","3288","8340","522","10371"
"10377","3102","7459","504","10372"
"10378","22","8341","205","10373"
"10379","1777","8342","1065","10374"
"10380","3554","8343","648","10375"
"10381","297","1750","1038","10376"
"10382","1274","2090","578","10377"
"10383","942","8344","182","10378"
"10384","2227","8345","1017","10379"
"10385","1428","7181","285","10380"
"10386","3016","8346","756","10381"
"10387","3053","8204","128","10382"
"10388","1057","8347","566","10383"
"10389","1110","8348","1034","10384"
"10390","937","8349","651","10385"
"10391","3008","8350","666","10386"
"10392","1924","5575","815","10387"
"10393","2803","8351","205","10388"
"10394","3281","3880","476","10389"
"10395","194","8352","407","10390"
"10396","496","8353","696","10391"
"10397","3357","8354","783","10392"
"10398","1319","8355","45","10393"
"10399","709","7307","80","10394"
"10400","2702","8356","349","10395"
"10401","1096","1051","307","10396"
"10402","2447","8357","127","10397"
"10403","2385","8358","313","10398"
"10404","2527","8359","73","10399"
"10405","1431","8360","852","10400"
"10406","748","7466","1009","10401"
"10407","3336","8361","743","10402"
"10408","2539","8362","1026","10403"
"10409","2869","8363","7","10404"
"10410","2436","826","497","10405"
"10411","3505","8364","920","10406"
"10412","1397","2327","982","10407"
"10413","1299","613","588","10408"
"10414","3684","8365","492","10409"
"10415","22","3981","1068","10410"
"10416","2674","262","428","10411"
"10417","2041","8366","403","10412"
"10418","130","8367","877","10413"
"10419","2771","2344","207","10414"
"10420","2179","8368","787","10415"
"10421","10","8369","581","10416"
"10422","1511","8370","757","10417"
"10423","279","8371","804","10418"
"10424","2513","8372","291","10419"
"10425","2236","8373","786","10420"
"10426","3426","8374","271","10421"
"10427","907","8375","214","10422"
"10428","1690","8376","645","10423"
"10429","3676","8377","682","10424"
"10430","3570","88","664","10425"
"10431","1928","8378","11","10426"
"10432","67","8379","712","10427"
"10433","3223","8380","575","10428"
"10434","638","8381","764","10429"
"10435","2279","7357","284","10430"
"10436","1404","8382","275","10431"
"10437","1696","8383","39","10432"
"10438","2821","8384","577","10433"
"10439","1140","2138","958","10434"
"10440","3032","8385","143","10435"
"10441","1634","8386","565","10436"
"10442","2031","7707","253","10437"
"10443","3330","8387","916","10438"
"10444","1109","1824","325","10439"
"10445","1086","8388","175","10440"
"10446","20","1456","76","10441"
"10447","393","507","738","10442"
"10448","1289","8004","864","10443"
"10449","161","8389","4","10444"
"10450","1054","8390","475","10445"
"10451","1976","8391","337","10446"
"10452","823","8392","314","10447"
"10453","138","8393","350","10448"
"10454","2095","8394","4","10449"
"10455","238","189","976","10450"
"10456","3703","8395","264","10451"
"10457","2845","5025","517","10452"
"10458","1770","8396","224","10453"
"10459","2384","4751","483","10454"
"10460","551","594","6","10455"
"10461","341","8397","1072","10456"
"10462","2142","3257","491","10457"
"10463","3362","8398","519","10458"
"10464","3524","8399","985","10459"
"10465","310","8400","187","10460"
"10466","1367","1552","266","10461"
"10467","3411","4160","16","10462"
"10468","2388","8401","1063","10463"
"10469","2701","4792","951","10464"
"10470","1873","8402","533","10465"
"10471","2302","8403","394","10466"
"10472","989","1288","1059","10467"
"10473","1011","2726","688","10468"
"10474","1951","8404","88","10469"
"10475","2052","8405","614","10470"
"10476","2936","8406","61","10471"
"10477","2866","6336","610","10472"
"10478","1990","8407","860","10473"
"10479","368","8408","335","10474"
"10480","935","8409","410","10475"
"10481","2510","4964","989","10476"
"10482","3676","671","685","10477"
"10483","3601","8410","672","10478"
"10484","3385","6097","536","10479"
"10485","3727","5794","249","10480"
"10486","2677","8411","329","10481"
"10487","2436","4249","514","10482"
"10488","80","8412","855","10483"
"10489","2731","8413","685","10484"
"10490","2311","3586","888","10485"
"10491","2659","8414","282","10486"
"10492","3664","8415","731","10487"
"10493","1774","8416","986","10488"
"10494","265","4633","757","10489"
"10495","3730","3326","589","10490"
"10496","2820","2509","239","10491"
"10497","1378","8417","988","10492"
"10498","2307","5772","746","10493"
"10499","3563","8418","199","10494"
"10500","31","8419","126","10495"
"10501","594","4506","712","10496"
"10502","2531","3030","338","10497"
"10503","2476","8420","569","10498"
"10504","630","8421","655","10499"
"10505","3260","7265","79","10500"
"10506","2593","656","1035","10501"
"10507","734","8422","811","10502"
"10508","3608","8423","965","10503"
"10509","1679","8424","565","10504"
"10510","800","8303","613","10505"
"10511","2966","6635","540","10506"
"10512","1210","6445","110","10507"
"10513","351","8425","297","10508"
"10514","3553","8426","1038","10509"
"10515","2747","8427","419","10510"
"10516","3589","8428","661","10511"
"10517","1330","8429","47","10512"
"10518","428","1826","266","10513"
"10519","2798","6223","192","10514"
"10520","3269","6273","583","10515"
"10521","395","1734","158","10516"
"10522","1446","8430","590","10517"
"10523","1727","8431","597","10518"
"10524","3384","4980","789","10519"
"10525","1836","8432","417","10520"
"10526","1692","8433","208","10521"
"10527","3408","8434","755","10522"
"10528","3050","8435","170","10523"
"10529","1037","8436","340","10524"
"10530","851","8437","677","10525"
"10531","3490","8438","543","10526"
"10532","333","8439","812","10527"
"10533","2046","8440","896","10528"
"10534","2011","2671","781","10529"
"10535","2774","8441","1073","10530"
"10536","1296","8442","409","10531"
"10537","1768","5921","350","10532"
"10538","1600","8443","578","10533"
"10539","3219","1092","858","10534"
"10540","2927","8444","694","10535"
"10541","1789","8445","47","10536"
"10542","302","3678","807","10537"
"10543","1268","8446","273","10538"
"10544","2832","8447","13","10539"
"10545","1564","8448","875","10540"
"10546","849","4313","973","10541"
"10547","3172","3513","585","10542"
"10548","2490","8449","57","10543"
"10549","2684","8450","879","10544"
"10550","2463","6706","920","10545"
"10551","3301","2908","778","10546"
"10552","2086","1652","562","10547"
"10553","1842","6690","65","10548"
"10554","2850","8451","812","10549"
"10555","2397","850","82","10550"
"10556","1675","1631","1002","10551"
"10557","3017","8452","260","10552"
"10558","2584","8453","115","10553"
"10559","1506","1559","547","10554"
"10560","2008","5700","779","10555"
"10561","596","8454","585","10556"
"10562","1681","8455","558","10557"
"10563","2785","8456","1035","10558"
"10564","11","8457","462","10559"
"10565","428","5635","391","10560"
"10566","3264","8458","39","10561"
"10567","3548","5093","818","10562"
"10568","2531","8459","791","10563"
"10569","3073","8397","1061","10564"
"10570","151","8460","17","10565"
"10571","311","8461","700","10566"
"10572","466","5023","115","10567"
"10573","2593","8462","1013","10568"
"10574","1869","1129","12","10569"
"10575","1922","4830","481","10570"
"10576","3452","8463","666","10571"
"10577","3311","8464","39","10572"
"10578","1882","8465","163","10573"
"10579","3464","4541","940","10574"
"10580","2174","8466","192","10575"
"10581","961","4653","608","10576"
"10582","2674","8467","862","10577"
"10583","1829","5437","49","10578"
"10584","2772","8468","284","10579"
"10585","2523","8469","709","10580"
"10586","730","7206","155","10581"
